Date,Date,Currency,Currency Pair,Buying,Selling,Mid Rate
2016-12-05,2016-12-05,US Dollar,USDGHS,4.0305,4.0345,4.0325
2016-12-06,2016-12-06,US Dollar,USDGHS,4.0344,4.0384,4.0364
2016-12-07,2016-12-07,US Dollar,USDGHS,4.0344,4.0384,4.0364
2016-12-08,2016-12-08,US Dollar,USDGHS,4.0357,4.0397,4.0377
2016-12-09,2016-12-09,US Dollar,USDGHS,4.0374,4.0414,4.0394
2016-12-12,2016-12-12,US Dollar,USDGHS,4.0672,4.0712,4.0692
2016-12-13,2016-12-13,US Dollar,USDGHS,4.0934,4.0974,4.0954
2016-12-14,2016-12-14,US Dollar,USDGHS,4.0973,4.1014,4.0994
2016-12-15,2016-12-15,US Dollar,USDGHS,4.1029,4.1069,4.1049
2016-12-16,2016-12-16,US Dollar,USDGHS,4.1085,4.1125,4.1105
2016-12-19,2016-12-19,US Dollar,USDGHS,4.1166,4.1207,4.1187
2016-12-20,2016-12-20,US Dollar,USDGHS,4.121,4.1251,4.1231
2016-12-21,2016-12-21,US Dollar,USDGHS,4.1316,4.1356,4.1336
2016-12-22,2016-12-22,US Dollar,USDGHS,4.1441,4.1483,4.1462
2016-12-23,2016-12-23,US Dollar,USDGHS,4.15,4.1542,4.1521
2016-12-26,2016-12-26,,,4.15,4.1542,4.1521
2016-12-27,2016-12-27,,,4.15,4.1542,4.1521
2016-12-28,2016-12-28,US Dollar,USDGHS,4.1766,4.1808,4.1787
2016-12-29,2016-12-29,US Dollar,USDGHS,4.179,4.1832,4.1811
2016-12-30,2016-12-30,US Dollar,USDGHS,4.1981,4.2023,4.2002
2017-01-02,2017-01-02,,,4.1981,4.2023,4.2002
2017-01-03,2017-01-03,US Dollar,USDGHS,4.2056,4.2098,4.2077
2017-01-04,2017-01-04,US Dollar,USDGHS,4.2076,4.2118,4.2097
2017-01-05,2017-01-05,US Dollar,USDGHS,4.208,4.2122,4.2101
2017-01-06,2017-01-06,US Dollar,USDGHS,4.2129,4.2171,4.215
2017-01-09,2017-01-09,US Dollar,USDGHS,4.2141,4.2183,4.2162
2017-01-10,2017-01-10,US Dollar,USDGHS,4.2168,4.2211,4.219
2017-01-11,2017-01-11,US Dollar,USDGHS,4.2217,4.2259,4.2238
2017-01-12,2017-01-12,US Dollar,USDGHS,4.2233,4.2275,4.2254
2017-01-13,2017-01-13,US Dollar,USDGHS,4.2254,4.2296,4.2275
2017-01-16,2017-01-16,US Dollar,USDGHS,4.2254,4.2296,4.2275
2017-01-17,2017-01-17,US Dollar,USDGHS,4.2285,4.2327,4.2306
2017-01-18,2017-01-18,US Dollar,USDGHS,4.2307,4.235,4.2329
2017-01-19,2017-01-19,US Dollar,USDGHS,4.2326,4.2368,4.2347
2017-01-20,2017-01-20,US Dollar,USDGHS,4.2355,4.2397,4.2376
2017-01-23,2017-01-23,US Dollar,USDGHS,4.2383,4.2425,4.2404
2017-01-24,2017-01-24,US Dollar,USDGHS,4.2409,4.2451,4.243
2017-01-25,2017-01-25,US Dollar,USDGHS,4.2646,4.2688,4.2667
2017-01-26,2017-01-26,US Dollar,USDGHS,4.2659,4.2702,4.2681
2017-01-27,2017-01-27,US Dollar,USDGHS,4.2668,4.271,4.2689
2017-01-30,2017-01-30,US Dollar,USDGHS,4.2684,4.2727,4.2706
2017-01-31,2017-01-31,US Dollar,USDGHS,4.2689,4.2732,4.2711
2017-02-01,2017-02-01,US Dollar,USDGHS,4.2789,4.2831,4.281
2017-02-02,2017-02-02,US Dollar,USDGHS,4.2892,4.2934,4.2913
2017-02-03,2017-02-03,US Dollar,USDGHS,4.2982,4.3025,4.3004
2017-02-06,2017-02-06,US Dollar,USDGHS,4.3021,4.3064,4.3043
2017-02-07,2017-02-07,US Dollar,USDGHS,4.312,4.3163,4.3142
2017-02-08,2017-02-08,US Dollar,USDGHS,4.3614,4.3656,4.3635
2017-02-09,2017-02-09,US Dollar,USDGHS,4.369,4.3734,4.3712
2017-02-10,2017-02-10,US Dollar,USDGHS,4.3702,4.3746,4.3724
2017-02-13,2017-02-13,US Dollar,USDGHS,4.3708,4.3752,4.373
2017-02-14,2017-02-14,US Dollar,USDGHS,4.3712,4.3756,4.3734
2017-02-15,2017-02-15,US Dollar,USDGHS,4.3715,4.3759,4.3737
2017-02-16,2017-02-16,US Dollar,USDGHS,4.3722,4.3766,4.3744
2017-02-17,2017-02-17,US Dollar,USDGHS,4.3728,4.3772,4.375
2017-02-20,2017-02-20,US Dollar,USDGHS,4.3728,4.3772,4.375
2017-02-21,2017-02-21,US Dollar,USDGHS,4.3738,4.3782,4.376
2017-02-22,2017-02-22,US Dollar,USDGHS,4.4241,4.4285,4.4263
2017-02-23,2017-02-23,US Dollar,USDGHS,4.434,4.4385,4.4363
2017-02-24,2017-02-24,US Dollar,USDGHS,4.4376,4.4421,4.4399
2017-02-27,2017-02-27,US Dollar,USDGHS,4.4572,4.4616,4.4594
2017-02-28,2017-02-28,US Dollar,USDGHS,4.4764,4.4808,4.4786
2017-03-01,2017-03-01,US Dollar,USDGHS,4.4948,4.4992,4.497
2017-03-02,2017-03-02,US Dollar,USDGHS,4.5016,4.506,4.5038
2017-03-03,2017-03-03,US Dollar,USDGHS,4.507,4.5114,4.5092
2017-03-06,2017-03-06,,,4.507,4.5114,4.5092
2017-03-07,2017-03-07,US Dollar,USDGHS,4.5398,4.5442,4.542
2017-03-08,2017-03-08,US Dollar,USDGHS,4.6019,4.6065,4.6042
2017-03-09,2017-03-09,US Dollar,USDGHS,4.6016,4.6062,4.6039
2017-03-10,2017-03-10,US Dollar,USDGHS,4.6007,4.6053,4.603
2017-03-13,2017-03-13,US Dollar,USDGHS,4.5916,4.5962,4.5939
2017-03-14,2017-03-14,US Dollar,USDGHS,4.5796,4.5842,4.5819
2017-03-15,2017-03-15,US Dollar,USDGHS,4.5717,4.5761,4.5739
2017-03-16,2017-03-16,US Dollar,USDGHS,4.5536,4.5582,4.5559
2017-03-17,2017-03-17,US Dollar,USDGHS,4.5423,4.5468,4.5446
2017-03-20,2017-03-20,US Dollar,USDGHS,4.5178,4.5224,4.5201
2017-03-21,2017-03-21,US Dollar,USDGHS,4.4922,4.4968,4.4945
2017-03-22,2017-03-22,US Dollar,USDGHS,4.4767,4.4813,4.479
2017-03-23,2017-03-23,US Dollar,USDGHS,4.4194,4.4238,4.4216
2017-03-24,2017-03-24,US Dollar,USDGHS,4.3484,4.3528,4.3506
2017-03-27,2017-03-27,US Dollar,USDGHS,4.3407,4.345,4.3429
2017-03-28,2017-03-28,US Dollar,USDGHS,4.3354,4.3398,4.3376
2017-03-29,2017-03-29,US Dollar,USDGHS,4.3348,4.339,4.3369
2017-03-30,2017-03-30,US Dollar,USDGHS,4.3362,4.3406,4.3384
2017-03-31,2017-03-31,US Dollar,USDGHS,4.3151,4.3194,4.3173
2017-04-03,2017-04-03,US Dollar,USDGHS,4.2896,4.2938,4.2917
2017-04-04,2017-04-04,US Dollar,USDGHS,4.2732,4.2774,4.2753
2017-04-05,2017-04-05,US Dollar,USDGHS,4.162,4.1661,4.1641
2017-04-06,2017-04-06,US Dollar,USDGHS,4.1936,4.1978,4.1957
2017-04-07,2017-04-07,US Dollar,USDGHS,4.1839,4.1881,4.186
2017-04-10,2017-04-10,US Dollar,USDGHS,4.1894,4.1936,4.1915
2017-04-11,2017-04-11,US Dollar,USDGHS,4.2063,4.2105,4.2084
2017-04-12,2017-04-12,US Dollar,USDGHS,4.2041,4.2083,4.2062
2017-04-13,2017-04-13,US Dollar,USDGHS,4.2082,4.2124,4.2103
2017-04-14,2017-04-14,,,4.2082,4.2124,4.2103
2017-04-17,2017-04-17,,,4.2082,4.2124,4.2103
2017-04-18,2017-04-18,US Dollar,USDGHS,4.2046,4.2088,4.2067
2017-04-19,2017-04-19,US Dollar,USDGHS,4.1666,4.1708,4.1687
2017-04-20,2017-04-20,US Dollar,USDGHS,4.1633,4.1673,4.1653
2017-04-21,2017-04-21,US Dollar,USDGHS,4.1607,4.1647,4.1627
2017-04-24,2017-04-24,US Dollar,USDGHS,4.162,4.1661,4.1641
2017-04-25,2017-04-25,US Dollar,USDGHS,4.181,4.1852,4.1831
2017-04-26,2017-04-26,US Dollar,USDGHS,4.1808,4.185,4.1829
2017-04-27,2017-04-27,US Dollar,USDGHS,4.1853,4.1895,4.1874
2017-04-28,2017-04-28,US Dollar,USDGHS,4.1846,4.1887,4.1867
2017-05-01,2017-05-01,,,4.1846,4.1887,4.1867
2017-05-02,2017-05-02,US Dollar,USDGHS,4.1866,4.1907,4.1887
2017-05-03,2017-05-03,US Dollar,USDGHS,4.1814,4.1855,4.1835
2017-05-04,2017-05-04,US Dollar,USDGHS,4.1904,4.1946,4.1925
2017-05-05,2017-05-05,US Dollar,USDGHS,4.1913,4.1955,4.1934
2017-05-08,2017-05-08,US Dollar,USDGHS,4.1934,4.1976,4.1955
2017-05-09,2017-05-09,US Dollar,USDGHS,4.1958,4.2,4.1979
2017-05-10,2017-05-10,US Dollar,USDGHS,4.1962,4.2004,4.1983
2017-05-11,2017-05-11,US Dollar,USDGHS,4.1976,4.2018,4.1997
2017-05-12,2017-05-12,US Dollar,USDGHS,4.207,4.2112,4.2091
2017-05-15,2017-05-15,US Dollar,USDGHS,4.2149,4.2191,4.217
2017-05-16,2017-05-16,US Dollar,USDGHS,4.2278,4.232,4.2299
2017-05-17,2017-05-17,US Dollar,USDGHS,4.2371,4.2413,4.2392
2017-05-18,2017-05-18,US Dollar,USDGHS,4.2391,4.2434,4.2413
2017-05-19,2017-05-19,US Dollar,USDGHS,4.2463,4.2505,4.2484
2017-05-22,2017-05-22,US Dollar,USDGHS,4.2608,4.265,4.2629
2017-05-23,2017-05-23,US Dollar,USDGHS,4.3003,4.3046,4.3025
2017-05-24,2017-05-24,US Dollar,USDGHS,4.301,4.3054,4.3032
2017-05-25,2017-05-25,,,4.301,4.3054,4.3032
2017-05-26,2017-05-26,US Dollar,USDGHS,4.3024,4.3067,4.3046
2017-05-29,2017-05-29,US Dollar,USDGHS,4.2967,4.301,4.2989
2017-05-30,2017-05-30,US Dollar,USDGHS,4.2954,4.2998,4.2976
2017-05-31,2017-05-31,US Dollar,USDGHS,4.2835,4.2878,4.2857
2017-06-01,2017-06-01,US Dollar,USDGHS,4.2843,4.2886,4.2865
2017-06-02,2017-06-02,US Dollar,USDGHS,4.2906,4.2949,4.2928
2017-06-05,2017-06-05,US Dollar,USDGHS,4.2909,4.2952,4.2931
2017-06-06,2017-06-06,US Dollar,USDGHS,4.2974,4.3017,4.2996
2017-06-07,2017-06-07,US Dollar,USDGHS,4.2998,4.304,4.3019
2017-06-08,2017-06-08,US Dollar,USDGHS,4.3033,4.3075,4.3054
2017-06-09,2017-06-09,US Dollar,USDGHS,4.3192,4.3234,4.3213
2017-06-12,2017-06-12,US Dollar,USDGHS,4.3257,4.33,4.3279
2017-06-13,2017-06-13,US Dollar,USDGHS,4.3353,4.3397,4.3375
2017-06-14,2017-06-14,US Dollar,USDGHS,4.3365,4.3408,4.3387
2017-06-15,2017-06-15,US Dollar,USDGHS,4.3373,4.3417,4.3395
2017-06-16,2017-06-16,US Dollar,USDGHS,4.3402,4.3444,4.3423
2017-06-19,2017-06-19,US Dollar,USDGHS,4.3422,4.3464,4.3443
2017-06-20,2017-06-20,US Dollar,USDGHS,4.343,4.3472,4.3451
2017-06-21,2017-06-21,US Dollar,USDGHS,4.3499,4.3543,4.3521
2017-06-22,2017-06-22,US Dollar,USDGHS,4.351,4.3554,4.3532
2017-06-23,2017-06-23,US Dollar,USDGHS,4.3518,4.3562,4.354
2017-06-26,2017-06-26,,,4.3518,4.3562,4.354
2017-06-27,2017-06-27,US Dollar,USDGHS,4.355,4.3592,4.3571
2017-06-28,2017-06-28,US Dollar,USDGHS,4.3577,4.3619,4.3598
2017-06-29,2017-06-29,US Dollar,USDGHS,4.3596,4.364,4.3618
2017-06-30,2017-06-30,US Dollar,USDGHS,4.3608,4.365,4.3629
2017-07-03,2017-07-03,,,4.3608,4.365,4.3629
2017-07-04,2017-07-04,US Dollar,USDGHS,4.3608,4.365,4.3629
2017-07-05,2017-07-05,US Dollar,USDGHS,4.3618,4.3662,4.364
2017-07-06,2017-07-06,US Dollar,USDGHS,4.3623,4.3667,4.3645
2017-07-07,2017-07-07,US Dollar,USDGHS,4.3623,4.3667,4.3645
2017-07-10,2017-07-10,US Dollar,USDGHS,4.3627,4.3671,4.3649
2017-07-11,2017-07-11,US Dollar,USDGHS,4.354,4.3583,4.3562
2017-07-12,2017-07-12,US Dollar,USDGHS,4.3551,4.3595,4.3573
2017-07-13,2017-07-13,US Dollar,USDGHS,4.3563,4.3607,4.3585
2017-07-14,2017-07-14,US Dollar,USDGHS,4.358,4.3624,4.3602
2017-07-17,2017-07-17,US Dollar,USDGHS,4.3593,4.3636,4.3615
2017-07-18,2017-07-18,US Dollar,USDGHS,4.3616,4.366,4.3638
2017-07-19,2017-07-19,US Dollar,USDGHS,4.3678,4.3721,4.37
2017-07-20,2017-07-20,US Dollar,USDGHS,4.3682,4.3724,4.3703
2017-07-21,2017-07-21,US Dollar,USDGHS,4.37,4.3744,4.3722
2017-07-24,2017-07-24,US Dollar,USDGHS,4.3708,4.3751,4.373
2017-07-25,2017-07-25,US Dollar,USDGHS,4.3725,4.3769,4.3747
2017-07-26,2017-07-26,US Dollar,USDGHS,4.3728,4.3772,4.375
2017-07-27,2017-07-27,US Dollar,USDGHS,4.3756,4.38,4.3778
2017-07-28,2017-07-28,US Dollar,USDGHS,4.37,4.3743,4.3722
2017-07-31,2017-07-31,US Dollar,USDGHS,4.3721,4.3765,4.3743
2017-08-01,2017-08-01,US Dollar,USDGHS,4.3732,4.3776,4.3754
2017-08-02,2017-08-02,US Dollar,USDGHS,4.3732,4.3776,4.3754
2017-08-03,2017-08-03,US Dollar,USDGHS,4.3728,4.3772,4.375
2017-08-04,2017-08-04,US Dollar,USDGHS,4.3736,4.378,4.3758
2017-08-07,2017-08-07,US Dollar,USDGHS,4.3742,4.3786,4.3764
2017-08-08,2017-08-08,US Dollar,USDGHS,4.3742,4.3786,4.3764
2017-08-09,2017-08-09,US Dollar,USDGHS,4.3739,4.3783,4.3761
2017-08-10,2017-08-10,US Dollar,USDGHS,4.3739,4.3783,4.3761
2017-08-11,2017-08-11,US Dollar,USDGHS,4.3753,4.3797,4.3775
2017-08-14,2017-08-14,US Dollar,USDGHS,4.3786,4.383,4.3808
2017-08-15,2017-08-15,US Dollar,USDGHS,4.3816,4.386,4.3838
2017-08-16,2017-08-16,US Dollar,USDGHS,4.3826,4.387,4.3848
2017-08-17,2017-08-17,US Dollar,USDGHS,4.3836,4.388,4.3858
2017-08-18,2017-08-18,US Dollar,USDGHS,4.3841,4.3885,4.3863
2017-08-21,2017-08-21,US Dollar,USDGHS,4.3832,4.3876,4.3854
2017-08-22,2017-08-22,US Dollar,USDGHS,4.3861,4.3905,4.3883
2017-08-23,2017-08-23,US Dollar,USDGHS,4.3872,4.3916,4.3894
2017-08-24,2017-08-24,US Dollar,USDGHS,4.3929,4.3973,4.3951
2017-08-25,2017-08-25,US Dollar,USDGHS,4.3962,4.4006,4.3984
2017-08-28,2017-08-28,US Dollar,USDGHS,4.3968,4.4012,4.399
2017-08-29,2017-08-29,US Dollar,USDGHS,4.3968,4.4012,4.399
2017-08-30,2017-08-30,US Dollar,USDGHS,4.3967,4.4011,4.3989
2017-08-31,2017-08-31,US Dollar,USDGHS,4.3972,4.4016,4.3994
2017-09-01,2017-09-01,,,4.3972,4.4016,4.3994
2017-09-04,2017-09-04,US Dollar,USDGHS,4.3972,4.4016,4.3994
2017-09-05,2017-09-05,US Dollar,USDGHS,4.3977,4.4021,4.3999
2017-09-06,2017-09-06,US Dollar,USDGHS,4.3999,4.4043,4.4021
2017-09-07,2017-09-07,US Dollar,USDGHS,4.3998,4.4042,4.402
2017-09-08,2017-09-08,US Dollar,USDGHS,4.4005,4.4049,4.4027
2017-09-11,2017-09-11,US Dollar,USDGHS,4.4022,4.4066,4.4044
2017-09-12,2017-09-12,US Dollar,USDGHS,4.4028,4.4073,4.4051
2017-09-13,2017-09-13,US Dollar,USDGHS,4.403,4.4074,4.4052
2017-09-14,2017-09-14,US Dollar,USDGHS,4.403,4.4074,4.4052
2017-09-15,2017-09-15,US Dollar,USDGHS,4.4031,4.4075,4.4053
2017-09-18,2017-09-18,US Dollar,USDGHS,4.4045,4.4089,4.4067
2017-09-19,2017-09-19,US Dollar,USDGHS,4.4052,4.4096,4.4074
2017-09-20,2017-09-20,US Dollar,USDGHS,4.4054,4.4098,4.4076
2017-09-21,2017-09-21,,,4.4054,4.4098,4.4076
2017-09-22,2017-09-22,US Dollar,USDGHS,4.4055,4.4099,4.4077
2017-09-25,2017-09-25,US Dollar,USDGHS,4.4051,4.4095,4.4073
2017-09-26,2017-09-26,US Dollar,USDGHS,4.4013,4.4057,4.4035
2017-09-27,2017-09-27,US Dollar,USDGHS,4.3997,4.4041,4.4019
2017-09-28,2017-09-28,US Dollar,USDGHS,4.3996,4.404,4.4018
2017-09-29,2017-09-29,US Dollar,USDGHS,4.3922,4.3966,4.3944
2017-10-02,2017-10-02,US Dollar,USDGHS,4.392,4.3964,4.3942
2017-10-03,2017-10-03,US Dollar,USDGHS,4.3927,4.3971,4.3949
2017-10-04,2017-10-04,US Dollar,USDGHS,4.3923,4.3966,4.3945
2017-10-05,2017-10-05,US Dollar,USDGHS,4.3915,4.3959,4.3937
2017-10-06,2017-10-06,US Dollar,USDGHS,4.3876,4.3919,4.3898
2017-10-09,2017-10-09,US Dollar,USDGHS,4.3876,4.3919,4.3898
2017-10-10,2017-10-10,US Dollar,USDGHS,4.387,4.3914,4.3892
2017-10-11,2017-10-11,US Dollar,USDGHS,4.3768,4.3812,4.379
2017-10-12,2017-10-12,US Dollar,USDGHS,4.3752,4.3796,4.3774
2017-10-13,2017-10-13,US Dollar,USDGHS,4.3761,4.3805,4.3783
2017-10-16,2017-10-16,US Dollar,USDGHS,4.3732,4.3776,4.3754
2017-10-17,2017-10-17,US Dollar,USDGHS,4.375,4.3794,4.3772
2017-10-18,2017-10-18,US Dollar,USDGHS,4.3727,4.3771,4.3749
2017-10-19,2017-10-19,US Dollar,USDGHS,4.3752,4.3796,4.3774
2017-10-20,2017-10-20,US Dollar,USDGHS,4.3737,4.3781,4.3759
2017-10-23,2017-10-23,US Dollar,USDGHS,4.3737,4.378,4.3759
2017-10-24,2017-10-24,US Dollar,USDGHS,4.3726,4.377,4.3748
2017-10-25,2017-10-25,US Dollar,USDGHS,4.373,4.3774,4.3752
2017-10-26,2017-10-26,US Dollar,USDGHS,4.3738,4.3782,4.376
2017-10-27,2017-10-27,US Dollar,USDGHS,4.3728,4.3771,4.375
2017-10-30,2017-10-30,US Dollar,USDGHS,4.372,4.3764,4.3742
2017-10-31,2017-10-31,US Dollar,USDGHS,4.3743,4.3787,4.3765
2017-11-01,2017-11-01,US Dollar,USDGHS,4.3757,4.3801,4.3779
2017-11-02,2017-11-02,US Dollar,USDGHS,4.3778,4.3822,4.38
2017-11-03,2017-11-03,US Dollar,USDGHS,4.3792,4.3836,4.3814
2017-11-06,2017-11-06,US Dollar,USDGHS,4.3819,4.3861,4.384
2017-11-07,2017-11-07,US Dollar,USDGHS,4.3856,4.39,4.3878
2017-11-08,2017-11-08,US Dollar,USDGHS,4.3875,4.3919,4.3897
2017-11-09,2017-11-09,US Dollar,USDGHS,4.3903,4.3947,4.3925
2017-11-10,2017-11-10,US Dollar,USDGHS,4.3903,4.3947,4.3925
2017-11-13,2017-11-13,US Dollar,USDGHS,4.3896,4.394,4.3918
2017-11-14,2017-11-14,US Dollar,USDGHS,4.3905,4.3949,4.3927
2017-11-15,2017-11-15,US Dollar,USDGHS,4.3898,4.3942,4.392
2017-11-16,2017-11-16,US Dollar,USDGHS,4.392,4.3964,4.3942
2017-11-17,2017-11-17,US Dollar,USDGHS,4.3933,4.3977,4.3955
2017-11-20,2017-11-20,US Dollar,USDGHS,4.3983,4.4027,4.4005
2017-11-21,2017-11-21,US Dollar,USDGHS,4.3983,4.4027,4.4005
2017-11-22,2017-11-22,US Dollar,USDGHS,4.4014,4.4058,4.4036
2017-11-23,2017-11-23,US Dollar,USDGHS,4.4014,4.4058,4.4036
2017-11-24,2017-11-24,US Dollar,USDGHS,4.4043,4.4087,4.4065
2017-11-27,2017-11-27,US Dollar,USDGHS,4.4054,4.4098,4.4076
2017-11-28,2017-11-28,US Dollar,USDGHS,4.4102,4.4146,4.4124
2017-11-29,2017-11-29,US Dollar,USDGHS,4.4102,4.4146,4.4124
2017-11-30,2017-11-30,US Dollar,USDGHS,4.41,4.4144,4.4122
2017-12-01,2017-12-01,,,4.41,4.4144,4.4122
2017-12-04,2017-12-04,US Dollar,USDGHS,4.4095,4.4139,4.4117
2017-12-05,2017-12-05,US Dollar,USDGHS,4.4094,4.414,4.4117
2017-12-06,2017-12-06,US Dollar,USDGHS,4.4095,4.4139,4.4117
2017-12-07,2017-12-07,US Dollar,USDGHS,4.409,4.4134,4.4112
2017-12-08,2017-12-08,US Dollar,USDGHS,4.409,4.4134,4.4112
2017-12-11,2017-12-11,US Dollar,USDGHS,4.41,4.4144,4.4122
2017-12-12,2017-12-12,US Dollar,USDGHS,4.4104,4.4148,4.4126
2017-12-13,2017-12-13,US Dollar,USDGHS,4.4104,4.4148,4.4126
2017-12-14,2017-12-14,US Dollar,USDGHS,4.4099,4.4143,4.4121
2017-12-15,2017-12-15,US Dollar,USDGHS,4.4099,4.4143,4.4121
2017-12-18,2017-12-18,US Dollar,USDGHS,4.4093,4.4137,4.4115
2017-12-19,2017-12-19,US Dollar,USDGHS,4.4093,4.4137,4.4115
2017-12-20,2017-12-20,US Dollar,USDGHS,4.4094,4.4138,4.4116
2017-12-21,2017-12-21,US Dollar,USDGHS,4.4094,4.4138,4.4116
2017-12-22,2017-12-22,US Dollar,USDGHS,4.4094,4.4138,4.4116
2017-12-25,2017-12-25,,,4.4094,4.4138,4.4116
2017-12-26,2017-12-26,,,4.4094,4.4138,4.4116
2017-12-27,2017-12-27,US Dollar,USDGHS,4.4119,4.4164,4.4142
2017-12-28,2017-12-28,US Dollar,USDGHS,4.4119,4.4164,4.4142
2017-12-29,2017-12-29,US Dollar,USDGHS,4.4134,4.4179,4.4157
2018-01-01,2018-01-01,,,4.4134,4.4179,4.4157
2018-01-02,2018-01-02,US Dollar,USDGHS,4.4145,4.4189,4.4167
2018-01-03,2018-01-03,US Dollar,USDGHS,4.4145,4.4189,4.4167
2018-01-04,2018-01-04,US Dollar,USDGHS,4.416,4.4204,4.4182
2018-01-05,2018-01-05,US Dollar,USDGHS,4.4157,4.4201,4.4179
2018-01-08,2018-01-08,US Dollar,USDGHS,4.4166,4.421,4.4188
2018-01-09,2018-01-09,US Dollar,USDGHS,4.4166,4.421,4.4188
2018-01-10,2018-01-10,US Dollar,USDGHS,4.4173,4.4217,4.4195
2018-01-11,2018-01-11,US Dollar,USDGHS,4.4178,4.4222,4.42
2018-01-12,2018-01-12,US Dollar,USDGHS,4.4176,4.422,4.4198
2018-01-15,2018-01-15,US Dollar,USDGHS,4.4176,4.422,4.4198
2018-01-16,2018-01-16,US Dollar,USDGHS,4.4181,4.4225,4.4203
2018-01-17,2018-01-17,US Dollar,USDGHS,4.4181,4.4225,4.4203
2018-01-18,2018-01-18,US Dollar,USDGHS,4.4191,4.4235,4.4213
2018-01-19,2018-01-19,US Dollar,USDGHS,4.4198,4.4242,4.422
2018-01-22,2018-01-22,US Dollar,USDGHS,4.4198,4.4242,4.422
2018-01-23,2018-01-23,US Dollar,USDGHS,4.4207,4.4251,4.4229
2018-01-24,2018-01-24,US Dollar,USDGHS,4.4219,4.4263,4.4241
2018-01-25,2018-01-25,US Dollar,USDGHS,4.4219,4.4263,4.4241
2018-01-26,2018-01-26,US Dollar,USDGHS,4.4219,4.4263,4.4241
2018-01-29,2018-01-29,US Dollar,USDGHS,4.4219,4.4263,4.4241
2018-01-30,2018-01-30,US Dollar,USDGHS,4.4218,4.4262,4.424
2018-01-31,2018-01-31,US Dollar,USDGHS,4.4218,4.4262,4.424
2018-02-01,2018-02-01,US Dollar,USDGHS,4.4213,4.4257,4.4235
2018-02-02,2018-02-02,US Dollar,USDGHS,4.4213,4.4258,4.4236
2018-02-05,2018-02-05,US Dollar,USDGHS,4.4203,4.4248,4.4226
2018-02-06,2018-02-06,US Dollar,USDGHS,4.4203,4.4248,4.4226
2018-02-07,2018-02-07,US Dollar,USDGHS,4.4194,4.4238,4.4216
2018-02-08,2018-02-08,US Dollar,USDGHS,4.4179,4.4223,4.4201
2018-02-09,2018-02-09,US Dollar,USDGHS,4.4164,4.4208,4.4186
2018-02-12,2018-02-12,US Dollar,USDGHS,4.4164,4.4208,4.4186
2018-02-13,2018-02-13,US Dollar,USDGHS,4.4162,4.4206,4.4184
2018-02-14,2018-02-14,US Dollar,USDGHS,4.4159,4.4203,4.4181
2018-02-15,2018-02-15,US Dollar,USDGHS,4.4159,4.4204,4.4182
2018-02-16,2018-02-16,US Dollar,USDGHS,4.4159,4.4204,4.4182
2018-02-19,2018-02-19,US Dollar,USDGHS,4.4159,4.4204,4.4182
2018-02-20,2018-02-20,US Dollar,USDGHS,4.4157,4.4201,4.4179
2018-02-21,2018-02-21,US Dollar,USDGHS,4.416,4.4205,4.4183
2018-02-22,2018-02-22,US Dollar,USDGHS,4.416,4.4204,4.4182
2018-02-23,2018-02-23,US Dollar,USDGHS,4.4163,4.4207,4.4185
2018-02-26,2018-02-26,US Dollar,USDGHS,4.416,4.4204,4.4182
2018-02-27,2018-02-27,US Dollar,USDGHS,4.416,4.4204,4.4182
2018-02-28,2018-02-28,US Dollar,USDGHS,4.4165,4.4209,4.4187
2018-03-01,2018-03-01,US Dollar,USDGHS,4.4165,4.4209,4.4187
2018-03-02,2018-03-02,US Dollar,USDGHS,4.4161,4.4206,4.4184
2018-03-05,2018-03-05,US Dollar,USDGHS,4.4158,4.4202,4.418
2018-03-06,2018-03-06,,,4.4158,4.4202,4.418
2018-03-07,2018-03-07,US Dollar,USDGHS,4.416,4.4204,4.4182
2018-03-08,2018-03-08,US Dollar,USDGHS,4.4167,4.4211,4.4189
2018-03-09,2018-03-09,US Dollar,USDGHS,4.4164,4.4208,4.4186
2018-03-12,2018-03-12,US Dollar,USDGHS,4.4164,4.4208,4.4186
2018-03-13,2018-03-13,US Dollar,USDGHS,4.4159,4.4203,4.4181
2018-03-14,2018-03-14,US Dollar,USDGHS,4.4155,4.4199,4.4177
2018-03-15,2018-03-15,US Dollar,USDGHS,4.415,4.4194,4.4172
2018-03-16,2018-03-16,US Dollar,USDGHS,4.4144,4.4188,4.4166
2018-03-19,2018-03-19,US Dollar,USDGHS,4.4139,4.4183,4.4161
2018-03-20,2018-03-20,US Dollar,USDGHS,4.4141,4.4185,4.4163
2018-03-21,2018-03-21,US Dollar,USDGHS,4.4119,4.4163,4.4141
2018-03-22,2018-03-22,US Dollar,USDGHS,4.4024,4.4068,4.4046
2018-03-23,2018-03-23,US Dollar,USDGHS,4.4036,4.4082,4.4059
2018-03-26,2018-03-26,US Dollar,USDGHS,4.402,4.4064,4.4042
2018-03-27,2018-03-27,US Dollar,USDGHS,4.4015,4.4059,4.4037
2018-03-28,2018-03-28,US Dollar,USDGHS,4.4022,4.4066,4.4044
2018-03-29,2018-03-29,US Dollar,USDGHS,4.4022,4.4066,4.4044
2018-03-30,2018-03-30,,,4.4022,4.4066,4.4044
2018-04-02,2018-04-02,,,4.4022,4.4066,4.4044
2018-04-03,2018-04-03,US Dollar,USDGHS,4.4026,4.407,4.4048
2018-04-04,2018-04-04,US Dollar,USDGHS,4.4029,4.4073,4.4051
